date,customer_id,income_date,income_type,income_amount
2024-12-31,75,2024-04-15,2,678.27
2024-12-31,75,2024-05-15,2,663.28
2024-12-31,75,2024-06-15,2,658.24
2024-12-31,75,2024-07-15,2,675.96
2024-12-31,75,2024-08-15,2,657.98
2024-12-31,75,2024-09-15,2,682.11
2024-12-31,75,2024-10-15,2,665.8
2024-12-31,75,2024-11-15,2,653.69
2024-12-31,75,2024-12-15,2,672.1
2024-12-31,76,2024-01-10,2,1096.91
2024-12-31,76,2024-02-10,2,1100.59
2024-12-31,76,2024-03-10,2,1118.19
2024-12-31,76,2024-04-10,2,1103.42
2024-12-31,76,2024-05-10,2,1112.7
2024-12-31,78,2024-01-05,1,794.35
2024-12-31,78,2024-02-05,1,811.79
2024-12-31,78,2024-03-05,1,789.17
2024-12-31,78,2024-04-05,1,812.58
2024-12-31,78,2024-05-05,1,800.13
2024-12-31,78,2024-06-05,1,784.4
2024-12-31,78,2024-07-05,1,801.56
2024-12-31,78,2024-08-05,1,777.95
2024-12-31,78,2024-09-05,1,790.97
2024-12-31,78,2024-10-05,1,807.64
2024-12-31,78,2024-11-05,1,799.61
2024-12-31,78,2024-12-05,1,804.83
2024-12-31,79,2024-01-20,1,705.85
2024-12-31,79,2024-02-20,1,695.13
2024-12-31,79,2024-03-20,1,697.15
2024-12-31,79,2024-04-20,1,690.28
2024-12-31,79,2024-05-20,1,689.65
2024-12-31,79,2024-06-20,1,681.61
2024-12-31,79,2024-07-20,1,713.61
2024-12-31,79,2024-08-20,1,675.79
2024-12-31,79,2024-09-20,1,711.11
2024-12-31,79,2024-10-20,1,689.74
2024-12-31,79,2024-11-20,1,698.07
2024-12-31,79,2024-12-20,1,693.77
2024-12-31,80,2024-01-10,2,1295.03
2024-12-31,80,2024-02-10,2,1305.59
2024-12-31,80,2024-03-10,2,1324.68
2024-12-31,80,2024-04-10,2,1302.67
2024-12-31,80,2024-05-10,2,1310.32
2024-12-31,80,2024-06-10,2,1314.77
2024-12-31,80,2024-07-10,2,1323.66
2024-12-31,80,2024-08-10,2,1320.63
2024-12-31,80,2024-09-10,2,1322.37
2024-12-31,81,2024-01-20,2,904.45
2024-12-31,81,2024-02-20,2,872.5
2024-12-31,81,2024-03-20,2,906.35
2024-12-31,81,2024-04-20,2,896.04
2024-12-31,81,2024-05-20,2,888.65
2024-12-31,81,2024-06-20,2,908.8
2024-12-31,81,2024-07-20,2,893.88
2024-12-31,81,2024-08-20,2,878.53
2024-12-31,81,2024-09-20,2,905.13
2024-12-31,81,2024-10-20,2,882.02
2024-12-31,81,2024-11-20,2,898.22
2024-12-31,81,2024-12-20,2,901.15
2024-12-31,82,2024-01-20,2,1137.15
2024-12-31,82,2024-02-20,2,1104.53
2024-12-31,82,2024-03-20,2,1104.72
2024-12-31,82,2024-04-20,2,1120.38
2024-12-31,82,2024-05-20,2,1125.02
2024-12-31,82,2024-06-20,2,1103.02
2024-12-31,82,2024-07-20,2,1121.94
2024-12-31,82,2024-08-20,2,1136.23
2024-12-31,82,2024-09-20,2,1108.05
2024-12-31,82,2024-10-20,2,1119.5
2024-12-31,82,2024-11-20,2,1115.3
2024-12-31,83,2024-01-10,1,1000.05
2024-12-31,83,2024-02-10,1,993.29
2024-12-31,83,2024-03-10,1,1008.59
2024-12-31,83,2024-04-10,1,980.52
2024-12-31,83,2024-05-10,1,1003.88
2024-12-31,83,2024-06-10,1,1005.91
2024-12-31,83,2024-07-10,1,1009.83
2024-12-31,83,2024-08-10,1,985.83
2024-12-31,83,2024-09-10,1,985.35
2024-12-31,83,2024-10-10,1,996.4
2024-12-31,83,2024-11-10,1,988.48
2024-12-31,83,2024-12-10,1,987.79
2024-12-31,84,2024-01-05,2,1007.45
2024-12-31,84,2024-02-05,2,1016.67
2024-12-31,84,2024-03-05,2,1014.98
2024-12-31,84,2024-04-05,2,1014.1
2024-12-31,84,2024-05-05,2,985.6
2024-12-31,84,2024-06-05,2,982.3
2024-12-31,84,2024-07-05,2,1012.61
2024-12-31,84,2024-08-05,2,1008.44
2024-12-31,84,2024-09-05,2,1012.44
2024-12-31,84,2024-10-05,2,1013.59
2024-12-31,84,2024-11-05,2,986.87
2024-12-31,84,2024-12-05,2,1004.48
2024-12-31,85,2024-01-25,1,1119.22
2024-12-31,85,2024-02-25,1,1114.54
2024-12-31,85,2024-03-25,1,1108.81
2024-12-31,87,2024-01-05,2,942.38
2024-12-31,87,2024-02-05,2,940.53
2024-12-31,87,2024-03-05,2,957.98
2024-12-31,87,2024-04-05,2,955.98
2024-12-31,87,2024-05-05,2,951.85
2024-12-31,87,2024-06-05,2,962.15
2024-12-31,87,2024-07-05,2,941.04
2024-12-31,87,2024-08-05,2,939.96
2024-12-31,87,2024-09-05,2,976.07
2024-12-31,87,2024-10-05,2,966.32
2024-12-31,87,2024-11-05,2,971.49
2024-12-31,87,2024-12-05,2,971.68
2024-12-31,88,2024-01-10,1,776.82
2024-12-31,88,2024-02-10,1,745.46
2024-12-31,88,2024-03-10,1,766.49
2024-12-31,88,2024-04-10,1,745.04
2024-12-31,88,2024-05-10,1,756.08
2024-12-31,88,2024-06-10,1,773.94
2024-12-31,88,2024-07-10,1,762.77
2024-12-31,88,2024-08-10,1,773.46
2024-12-31,88,2024-09-10,1,776.69
2024-12-31,88,2024-10-10,1,757.86
2024-12-31,88,2024-11-10,1,751.31
2024-12-31,88,2024-12-10,1,755.34
2024-12-31,89,2024-01-10,1,1000.99
2024-12-31,89,2024-02-10,1,986.48
2024-12-31,89,2024-03-10,1,988.24
2024-12-31,89,2024-04-10,1,990.79
2024-12-31,89,2024-05-10,1,973.35
2024-12-31,89,2024-06-10,1,1000.85
2024-12-31,89,2024-07-10,1,1003.57
2024-12-31,89,2024-08-10,1,972.74
2024-12-31,89,2024-09-10,1,997.05
2024-12-31,89,2024-10-10,1,1008.16
2024-12-31,89,2024-11-10,1,973.44
2024-12-31,89,2024-12-10,1,990.7
2024-12-31,90,2024-01-05,2,734.29
2024-12-31,90,2024-02-05,2,753.62
2024-12-31,90,2024-03-05,2,761.19
2024-12-31,90,2024-04-05,2,753.1
2024-12-31,90,2024-05-05,2,732.63
2024-12-31,90,2024-06-05,2,738.88
2024-12-31,90,2024-07-05,2,727.51
2024-12-31,90,2024-08-05,2,748.56
2024-12-31,90,2024-09-05,2,724.86
2024-12-31,90,2024-10-05,2,732.4
2024-12-31,90,2024-11-05,2,760.27
2024-12-31,90,2024-12-05,2,746.03
2024-12-31,91,2024-01-20,1,1125.4
2024-12-31,91,2024-02-20,1,1131.27
2024-12-31,91,2024-03-20,1,1126.37
2024-12-31,91,2024-04-20,1,1107.95
2024-12-31,91,2024-05-20,1,1108.26
2024-12-31,91,2024-06-20,1,1120.96
2024-12-31,91,2024-07-20,1,1137.62
2024-12-31,91,2024-08-20,1,1104.48
2024-12-31,91,2024-09-20,1,1142.74
2024-12-31,91,2024-10-20,1,1134.97
2024-12-31,91,2024-11-20,1,1139.31
2024-12-31,91,2024-12-20,1,1122.57
2024-12-31,93,2024-01-25,1,940.72
2024-12-31,93,2024-02-25,1,963.89
2024-12-31,93,2024-03-25,1,959.78
2024-12-31,93,2024-04-25,1,957.1
2024-12-31,93,2024-05-25,1,968.61
2024-12-31,93,2024-06-25,1,937.47
2024-12-31,93,2024-07-25,1,945.09
2024-12-31,93,2024-08-25,1,974.86
2024-12-31,93,2024-09-25,1,946.84
2024-12-31,93,2024-10-25,1,949.77
2024-12-31,93,2024-11-25,1,960.83
2024-12-31,93,2024-12-25,1,954.39
2024-12-31,94,2024-01-10,2,1117.53
2024-12-31,94,2024-02-10,2,1102.08
2024-12-31,94,2024-03-10,2,1079.35
2024-12-31,94,2024-04-10,2,1089.55
2024-12-31,94,2024-05-10,2,1101.31
2024-12-31,94,2024-06-10,2,1104.04
2024-12-31,94,2024-07-10,2,1100.77
2024-12-31,94,2024-08-10,2,1102.64
2024-12-31,94,2024-09-10,2,1099.66
2024-12-31,94,2024-10-10,2,1114.73
2024-12-31,94,2024-11-10,2,1085.06
2024-12-31,94,2024-12-10,2,1106.66
2024-12-31,95,2024-01-20,2,1004.26
2024-12-31,95,2024-02-20,2,990.14
2024-12-31,95,2024-03-20,2,1002.97
2024-12-31,95,2024-04-20,2,1006.67
2024-12-31,95,2024-05-20,2,1006.47
2024-12-31,95,2024-06-20,2,1006.4
2024-12-31,95,2024-07-20,2,987.65
2024-12-31,95,2024-08-20,2,976.24
2024-12-31,95,2024-09-20,2,1002
2024-12-31,95,2024-10-20,2,974.04
2024-12-31,95,2024-11-20,2,1001.36
2024-12-31,95,2024-12-20,2,1006.76
2024-12-31,96,2024-01-25,1,1474.99
2024-12-31,96,2024-02-25,1,1478.28
2024-12-31,96,2024-03-25,1,1462.95
,96,2024-04-14,3,33.1
2024-12-31,96,2024-04-25,1,1457.95
2024-12-31,96,2024-05-25,1,1472.13
2024-12-31,96,2024-06-25,1,1460.45
2024-12-31,96,2024-07-25,1,1482.8
2024-12-31,96,2024-08-25,1,1482.85
2024-12-31,96,2024-09-25,1,1487.9
2024-12-31,96,2024-10-25,1,1461.16
2024-12-31,96,2024-11-25,1,1482.81
2024-12-31,96,2024-12-25,1,1457.33
2024-12-31,97,2024-01-10,2,911.97
2024-12-31,97,2024-02-10,2,927.43
2024-12-31,97,2024-03-10,2,914.78
2024-12-31,97,2024-04-10,2,899.71
2024-12-31,97,2024-05-10,2,936.74
2024-12-31,97,2024-06-10,2,902.39
2024-12-31,97,2024-07-10,2,915.73
2024-12-31,97,2024-08-10,2,921.5
2024-12-31,97,2024-09-10,2,915.73
2024-12-31,97,2024-10-10,2,908.29
2024-12-31,97,2024-11-10,2,926.57
2024-12-31,97,2024-12-10,2,923.75
2024-12-31,98,2024-01-20,1,1039.5
2024-12-31,98,2024-02-20,1,1053.57
2024-12-31,98,2024-03-20,1,1042.05
2024-12-31,98,2024-04-20,1,1047.52
2024-12-31,98,2024-05-20,1,1050.15
2024-12-31,98,2024-06-20,1,1028.52
2024-12-31,98,2024-07-20,1,1044.53
2024-12-31,98,2024-08-20,1,1041.29
2024-12-31,98,2024-09-20,1,1033.74
2024-12-31,98,2024-10-20,1,1060
2024-12-31,98,2024-11-20,1,1060.25
2024-12-31,98,2024-12-20,1,1057.55
2024-12-31,99,2024-05-25,1,692.26
2024-12-31,99,2024-06-25,1,722.59
2024-12-31,99,2024-07-25,1,693.25
2024-12-31,99,2024-08-25,1,693.05
2024-12-31,99,2024-09-25,1,701.05
2024-12-31,99,2024-10-25,1,714.63
2024-12-31,99,2024-11-25,1,698.17
2024-12-31,99,2024-12-25,1,701.5
2024-12-31,101,2024-01-25,1,1196.78
2024-12-31,101,2024-02-25,1,1202.19
2024-12-31,101,2024-03-25,1,1174.66
2024-12-31,101,2024-04-25,1,1209.21
2024-12-31,103,2024-01-20,2,726.53
2024-12-31,103,2024-02-20,2,759.86
2024-12-31,103,2024-03-20,2,755.41
2024-12-31,103,2024-04-20,2,762.61
2024-12-31,103,2024-05-20,2,754.67
2024-12-31,103,2024-06-20,2,739.4
2024-12-31,103,2024-07-20,2,755.23
2024-12-31,103,2024-08-20,2,745.9
2024-12-31,104,2024-01-10,2,748.09
2024-12-31,104,2024-02-10,2,729.79
2024-12-31,104,2024-03-10,2,743.86
2024-12-31,104,2024-04-10,2,737.72
2024-12-31,104,2024-05-10,2,754.46
2024-12-31,104,2024-06-10,2,739.62
2024-12-31,104,2024-07-10,2,749.73
2024-12-31,104,2024-08-10,2,734.61
2024-12-31,104,2024-09-10,2,747.1
2024-12-31,104,2024-10-10,2,757.47
2024-12-31,104,2024-11-10,2,747.15
2024-12-31,104,2024-12-10,2,754.5
2024-12-31,105,2024-01-20,2,590.31
2024-12-31,105,2024-02-20,2,580.37
2024-12-31,105,2024-03-20,2,568.18
2024-12-31,105,2024-04-20,2,595.74
2024-12-31,105,2024-05-20,2,590.36
2024-12-31,105,2024-06-20,2,586.51
2024-12-31,105,2024-07-20,2,575.5
2024-12-31,105,2024-08-20,2,575.16
2024-12-31,105,2024-09-20,2,585.48
2024-12-31,105,2024-10-20,2,580.46
2024-12-31,105,2024-11-20,2,568.4
2024-12-31,105,2024-12-20,2,573.67
2024-12-31,106,2024-01-05,1,1475.12
2024-12-31,106,2024-02-05,1,1476.86
2024-12-31,106,2024-03-05,1,1507.85
2024-12-31,106,2024-04-05,1,1471.19
2024-12-31,106,2024-05-05,1,1505.42
2024-12-31,106,2024-06-05,1,1489.13
2024-12-31,106,2024-07-05,1,1483.22
2024-12-31,106,2024-08-05,1,1482.03
2024-12-31,106,2024-09-05,1,1494.75
2024-12-31,106,2024-10-05,1,1502.31
2024-12-31,106,2024-11-05,1,1486.63
2024-12-31,106,2024-12-05,1,1498.32
2024-12-31,107,2024-01-10,2,811.67
2024-12-31,107,2024-02-10,2,790.55
2024-12-31,107,2024-03-10,2,794.53
2024-12-31,107,2024-04-10,2,801.41
2024-12-31,107,2024-05-10,2,812.09
2024-12-31,107,2024-06-10,2,798.27
2024-12-31,107,2024-07-10,2,800.36
2024-12-31,107,2024-08-10,2,801.38
2024-12-31,107,2024-09-10,2,817.05
2024-12-31,107,2024-10-10,2,794.93
2024-12-31,107,2024-11-10,2,802.7
2024-12-31,107,2024-12-10,2,811.13
2024-12-31,108,2024-01-25,2,928.43
2024-12-31,108,2024-02-25,2,921.23
2024-12-31,108,2024-03-25,2,928.29
2024-12-31,108,2024-04-25,2,924.38
2024-12-31,108,2024-05-25,2,902.18
2024-12-31,108,2024-06-25,2,908.83
2024-12-31,108,2024-07-25,2,918.46
2024-12-31,108,2024-08-25,2,909.33
2024-12-31,108,2024-09-25,2,934.15
2024-12-31,108,2024-10-25,2,930.33
2024-12-31,108,2024-11-25,2,916.19
2024-12-31,108,2024-12-25,2,901.69
2024-12-31,109,2024-01-20,2,1083.74
2024-12-31,109,2024-02-20,2,1087.4
2024-12-31,109,2024-03-20,2,1086.99
2024-12-31,109,2024-04-20,2,1104.75
2024-12-31,109,2024-05-20,2,1097.82
2024-12-31,109,2024-06-20,2,1077.82
2024-12-31,109,2024-07-20,2,1067.94
2024-12-31,109,2024-08-20,2,1072
2024-12-31,109,2024-09-20,2,1077.29
2024-12-31,109,2024-10-20,2,1099.73
2024-12-31,109,2024-11-20,2,1097.64
2024-12-31,109,2024-12-20,2,1099.27
2024-12-31,110,2024-01-25,1,801.9
2024-12-31,110,2024-02-25,1,816.11
2024-12-31,110,2024-03-25,1,828.76
2024-12-31,110,2024-04-25,1,799.57
2024-12-31,110,2024-05-25,1,809.86
2024-12-31,110,2024-06-25,1,794.37
2024-12-31,110,2024-07-25,1,823.76
2024-12-31,110,2024-08-25,1,814.08
2024-12-31,110,2024-09-25,1,816.17
2024-12-31,110,2024-10-25,1,794.77
2024-12-31,110,2024-11-25,1,806.89
2024-12-31,110,2024-12-25,1,797.96
2024-12-31,111,2024-01-25,2,1266.8
2024-12-31,111,2024-02-25,2,1249.87
2024-12-31,112,2024-01-20,1,987.29
2024-12-31,112,2024-02-20,1,967.97
2024-12-31,112,2024-03-20,1,955.86
2024-12-31,112,2024-04-20,1,988.23
2024-12-31,112,2024-05-20,1,965.02
2024-12-31,112,2024-06-20,1,954.79
2024-12-31,112,2024-07-20,1,986.84
2024-12-31,112,2024-08-20,1,962.34
2024-12-31,112,2024-09-20,1,989.94
2024-12-31,112,2024-10-20,1,977.94
2024-12-31,112,2024-11-20,1,978.78
2024-12-31,112,2024-12-20,1,962.1
2024-12-31,113,2024-01-05,1,1080.81
2024-12-31,113,2024-02-05,1,1073.5
2024-12-31,113,2024-03-05,1,1088.24
2024-12-31,113,2024-04-05,1,1093.54
2024-12-31,113,2024-05-05,1,1100.66
2024-12-31,113,2024-06-05,1,1100.76
2024-12-31,113,2024-07-05,1,1086.57
2024-12-31,113,2024-08-05,1,1110.15
2024-12-31,113,2024-09-05,1,1086.62
2024-12-31,113,2024-10-05,1,1105.65
2024-12-31,113,2024-11-05,1,1074.51
2024-12-31,113,2024-12-05,1,1075.92
2024-12-31,114,2024-01-25,1,972.43
2024-12-31,114,2024-02-25,1,949.34
2024-12-31,114,2024-03-25,1,985.83
2024-12-31,114,2024-04-25,1,975.86
2024-12-31,114,2024-05-25,1,961.25
2024-12-31,114,2024-06-25,1,982.88
2024-12-31,114,2024-07-25,1,972.82
2024-12-31,114,2024-08-25,1,972.79
2024-12-31,114,2024-09-25,1,980.21
2024-12-31,114,2024-10-25,1,963.2
2024-12-31,114,2024-11-25,1,982.57
2024-12-31,114,2024-12-25,1,968.94
2024-12-31,115,2024-01-05,1,1164.82
2024-12-31,115,2024-02-05,1,1168.47
2024-12-31,115,2024-03-05,1,1142.96
2024-12-31,115,2024-04-05,1,1154.6
2024-12-31,115,2024-05-05,1,1179.23
2024-12-31,115,2024-06-05,1,1175.33
2024-12-31,115,2024-07-05,1,1169.16
2024-12-31,115,2024-08-05,1,1143.74
2024-12-31,115,2024-09-05,1,1157.98
2024-12-31,115,2024-10-05,1,1148.02
2024-12-31,115,2024-11-05,1,1153.35
2024-12-31,115,2024-12-05,1,1144.37
2024-12-31,116,2024-01-25,1,1428.13
2024-12-31,116,2024-02-25,1,1426.73
2024-12-31,116,2024-03-25,1,1443.85
2024-12-31,116,2024-04-25,1,1449.53
2024-12-31,116,2024-05-25,1,1435.4
2024-12-31,116,2024-06-25,1,1436.7
2024-12-31,116,2024-07-25,1,1462.28
2024-12-31,116,2024-08-25,1,1461.96
2024-12-31,116,2024-09-25,1,1460.05
2024-12-31,116,2024-10-25,1,1436.68
2024-12-31,116,2024-11-25,1,1433.1
2024-12-31,116,2024-12-25,1,1440.66
2024-12-31,117,2024-01-05,1,773.49
2024-12-31,117,2024-02-05,1,764.4
2024-12-31,117,2024-03-05,1,788.73
2024-12-31,117,2024-04-05,1,775.99
2024-12-31,117,2024-05-05,1,782.85
2024-12-31,117,2024-06-05,1,754.98
2024-12-31,117,2024-07-05,1,758.2
2024-12-31,117,2024-08-05,1,779.2
2024-12-31,117,2024-09-05,1,790.99
2024-12-31,117,2024-10-05,1,784.67
2024-12-31,117,2024-11-05,1,755
2024-12-31,117,2024-12-05,1,766.08
2024-12-31,119,2024-01-10,2,896.08
2024-12-31,119,2024-02-10,2,902.4
2024-12-31,119,2024-03-10,2,872.41
2024-12-31,119,2024-04-10,2,887.27
2024-12-31,119,2024-05-10,2,890.63
2024-12-31,119,2024-06-10,2,899.03
2024-12-31,119,2024-07-10,2,905.69
2024-12-31,119,2024-08-10,2,890.62
2024-12-31,119,2024-09-10,2,872.36
2024-12-31,119,2024-10-10,2,879.27
2024-12-31,119,2024-11-10,2,906.85
2024-12-31,119,2024-12-10,2,893.15
2024-12-31,121,2024-01-15,1,736.6
2024-12-31,121,2024-02-15,1,730.52
2024-12-31,121,2024-03-15,1,748.53
2024-12-31,121,2024-04-15,1,733.1
2024-12-31,121,2024-05-15,1,735.04
2024-12-31,121,2024-06-15,1,739.03
2024-12-31,121,2024-07-15,1,753.89
2024-12-31,121,2024-08-15,1,732.25
2024-12-31,121,2024-09-15,1,740.9
2024-12-31,121,2024-10-15,1,745.49
2024-12-31,121,2024-11-15,1,763.18
2024-12-31,121,2024-12-15,1,729.49
2024-12-31,122,2024-01-10,1,1141.81
2024-12-31,122,2024-02-10,1,1131.66
2024-12-31,122,2024-03-10,1,1116.65
2024-12-31,122,2024-04-10,1,1127.19
2024-12-31,122,2024-05-10,1,1114.32
2024-12-31,122,2024-06-10,1,1104.77
2024-12-31,122,2024-07-10,1,1131.38
2024-12-31,122,2024-08-10,1,1137.52
2024-12-31,122,2024-09-10,1,1141.1
2024-12-31,122,2024-10-10,1,1120.1
2024-12-31,122,2024-11-10,1,1141.74
2024-12-31,122,2024-12-10,1,1114.56
2024-12-31,124,2024-01-25,1,1224.49
2024-12-31,124,2024-02-25,1,1200.37
2024-12-31,124,2024-03-25,1,1209.36
2024-12-31,124,2024-04-25,1,1209.1
2024-12-31,124,2024-05-25,1,1208.16
2024-12-31,124,2024-06-25,1,1199.18
2024-12-31,124,2024-07-25,1,1232.5
2024-12-31,124,2024-08-25,1,1212.19
2024-12-31,124,2024-09-25,1,1202.94
2024-12-31,124,2024-10-25,1,1229.12
2024-12-31,124,2024-11-25,1,1202.01
2024-12-31,124,2024-12-25,1,1208.67
2024-12-31,125,2024-01-05,1,1239.86
2024-12-31,125,2024-02-05,1,1237.91
2024-12-31,125,2024-03-05,1,1239.55
2024-12-31,125,2024-04-05,1,1224.96
2024-12-31,125,2024-05-05,1,1223.4
2024-12-31,125,2024-06-05,1,1249.16
2024-12-31,125,2024-07-05,1,1223.16
2024-12-31,125,2024-08-05,1,1236.13
2024-12-31,125,2024-09-05,1,1220.91
2024-12-31,125,2024-10-05,1,1243.68
2024-12-31,125,2024-11-05,1,1247.86
2024-12-31,125,2024-12-05,1,1232.14
2024-12-31,126,2024-01-25,1,1500.47
2024-12-31,126,2024-02-25,1,1514.75
2024-12-31,126,2024-03-25,1,1501.55
2024-12-31,126,2024-04-25,1,1494.1
2024-12-31,126,2024-05-25,1,1493.27
2024-12-31,126,2024-06-25,1,1512.96
2024-12-31,126,2024-07-25,1,1498.35
2024-12-31,126,2024-08-25,1,1512.01
2024-12-31,126,2024-09-25,1,1512.23
2024-12-31,126,2024-10-25,1,1500.21
2024-12-31,126,2024-11-25,1,1505.43
2024-12-31,126,2024-12-25,1,1485.3
2024-12-31,129,2024-01-10,1,870.46
2024-12-31,129,2024-02-10,1,879.51
2024-12-31,129,2024-03-10,1,907.55
2024-12-31,129,2024-04-10,1,883.49
2024-12-31,129,2024-05-10,1,877.71
2024-12-31,129,2024-06-10,1,904.76
2024-12-31,129,2024-07-10,1,888.39
2024-12-31,129,2024-08-10,1,880.08
2024-12-31,129,2024-09-10,1,878.25
2024-12-31,129,2024-10-10,1,882.32
2024-12-31,129,2024-11-10,1,874.22
2024-12-31,129,2024-12-10,1,895.65
2024-12-31,130,2024-01-15,1,1074.13
2024-12-31,130,2024-02-15,1,1075.02
2024-12-31,130,2024-03-15,1,1078.1
2024-12-31,130,2024-04-15,1,1065.57
2024-12-31,130,2024-05-15,1,1075.76
2024-12-31,130,2024-06-15,1,1088.56
2024-12-31,130,2024-07-15,1,1062
2024-12-31,130,2024-08-15,1,1051.63
2024-12-31,130,2024-09-15,1,1057.92
2024-12-31,130,2024-10-15,1,1061.77
2024-12-31,130,2024-11-15,1,1081.08
2024-12-31,130,2024-12-15,1,1080.43
2024-12-31,131,2024-01-25,1,701.68
2024-12-31,131,2024-02-25,1,676.55
2024-12-31,131,2024-03-25,1,704.81
,131,2024-04-22,3,35.47
2024-12-31,131,2024-04-25,1,704.67
2024-12-31,131,2024-05-25,1,677.22
2024-12-31,131,2024-06-25,1,698.76
2024-12-31,131,2024-07-25,1,673.73
2024-12-31,131,2024-08-25,1,692.09
2024-12-31,131,2024-09-25,1,679.54
2024-12-31,131,2024-10-25,1,677.95
2024-12-31,131,2024-11-25,1,671.38
2024-12-31,131,2024-12-25,1,694.89
2024-12-31,132,2024-01-15,2,782.95
2024-12-31,132,2024-02-15,2,788.33
2024-12-31,132,2024-03-15,2,781.13
2024-12-31,132,2024-04-15,2,768.56
2024-12-31,132,2024-05-15,2,771.74
2024-12-31,132,2024-06-15,2,765.5
2024-12-31,132,2024-07-15,2,754.61
2024-12-31,132,2024-08-15,2,787.93
2024-12-31,132,2024-09-15,2,774.9
2024-12-31,132,2024-10-15,2,752.83
2024-12-31,132,2024-11-15,2,771.26
2024-12-31,132,2024-12-15,2,772.27
2024-12-31,134,2024-01-25,1,1140.77
2024-12-31,134,2024-02-25,1,1144.5
2024-12-31,134,2024-03-25,1,1174.27
2024-12-31,134,2024-04-25,1,1161.79
2024-12-31,134,2024-05-25,1,1156.5
2024-12-31,134,2024-06-25,1,1175.04
2024-12-31,134,2024-07-25,1,1144.29
2024-12-31,134,2024-08-25,1,1161.46
2024-12-31,134,2024-09-25,1,1175.38
2024-12-31,134,2024-10-25,1,1174.18
2024-12-31,134,2024-11-25,1,1170.79
2024-12-31,134,2024-12-25,1,1175.16
2024-12-31,135,2024-01-25,2,1176.04
2024-12-31,135,2024-02-25,2,1172.09
2024-12-31,135,2024-03-25,2,1164.73
2024-12-31,135,2024-04-25,2,1167.54
2024-12-31,135,2024-05-25,2,1175.05
2024-12-31,135,2024-06-25,2,1148.2
2024-12-31,135,2024-07-25,2,1177.73
2024-12-31,135,2024-08-25,2,1175.83
2024-12-31,135,2024-09-25,2,1151.55
2024-12-31,135,2024-10-25,2,1148.52
2024-12-31,135,2024-11-25,2,1174.21
2024-12-31,135,2024-12-25,2,1181.81
2024-12-31,136,2024-01-10,1,1164.01
2024-12-31,136,2024-02-10,1,1149.78
2024-12-31,136,2024-03-10,1,1186.87
2024-12-31,136,2024-04-10,1,1154.6
2024-12-31,136,2024-05-10,1,1182.74
2024-12-31,136,2024-06-10,1,1164.58
2024-12-31,136,2024-07-10,1,1161.2
2024-12-31,136,2024-08-10,1,1151.1
2024-12-31,136,2024-09-10,1,1174.56
2024-12-31,136,2024-10-10,1,1188.66
2024-12-31,136,2024-11-10,1,1161.69
2024-12-31,136,2024-12-10,1,1152.52
2024-12-31,137,2024-01-15,1,773.97
2024-12-31,137,2024-02-15,1,782.62
2024-12-31,137,2024-03-15,1,780.2
2024-12-31,138,2024-01-15,1,1160.69
2024-12-31,138,2024-02-15,1,1172.08
2024-12-31,138,2024-03-15,1,1172.66
2024-12-31,138,2024-04-15,1,1158.61
2024-12-31,138,2024-05-15,1,1172.68
2024-12-31,138,2024-06-15,1,1168.57
2024-12-31,138,2024-07-15,1,1161.23
2024-12-31,138,2024-08-15,1,1152.86
2024-12-31,138,2024-09-15,1,1173.77
2024-12-31,138,2024-10-15,1,1141.87
2024-12-31,138,2024-11-15,1,1140
2024-12-31,138,2024-12-15,1,1158.7
2024-12-31,139,2024-01-15,1,867.95
2024-12-31,141,2024-01-15,1,1276.95
2024-12-31,141,2024-02-15,1,1259.61
2024-12-31,141,2024-03-15,1,1268.4
2024-12-31,141,2024-04-15,1,1293.54
2024-12-31,141,2024-05-15,1,1266.63
2024-12-31,141,2024-06-15,1,1278.38
2024-12-31,141,2024-07-15,1,1273.9
2024-12-31,141,2024-08-15,1,1284.41
2024-12-31,141,2024-09-15,1,1281.18
2024-12-31,141,2024-10-15,1,1262.13
2024-12-31,141,2024-11-15,1,1284.08
2024-12-31,141,2024-12-15,1,1275.14
2024-12-31,142,2024-01-05,1,1003.3
2024-12-31,142,2024-02-05,1,983.93
2024-12-31,142,2024-03-05,1,986.1
2024-12-31,142,2024-04-05,1,996.98
2024-12-31,142,2024-05-05,1,996.1
2024-12-31,142,2024-06-05,1,981.18
2024-12-31,142,2024-07-05,1,1014.61
2024-12-31,142,2024-08-05,1,999.06
2024-12-31,142,2024-09-05,1,1017.11
2024-12-31,142,2024-10-05,1,1017.08
2024-12-31,142,2024-11-05,1,1001.43
2024-12-31,142,2024-12-05,1,1017.92
2024-12-31,143,2024-02-05,1,784.02
2024-12-31,143,2024-03-05,1,764.91
2024-12-31,143,2024-04-05,1,760.53
2024-12-31,143,2024-05-05,1,759.34
2024-12-31,143,2024-06-05,1,784.87
2024-12-31,143,2024-07-05,1,768.02
2024-12-31,143,2024-08-05,1,793.08
2024-12-31,143,2024-09-05,1,757.75
2024-12-31,143,2024-10-05,1,777.03
2024-12-31,143,2024-11-05,1,781.78
2024-12-31,143,2024-12-05,1,789.83
2024-12-31,144,2024-01-10,1,753.14
2024-12-31,144,2024-02-10,1,774.41
2024-12-31,144,2024-03-10,1,773.82
2024-12-31,144,2024-04-10,1,743.37
2024-12-31,144,2024-05-10,1,746.69
2024-12-31,144,2024-06-10,1,774.13
2024-12-31,144,2024-07-10,1,747.2
